User,Text,Creation_Date,SCNLP_MC_Very_Negative,SCNLP_MC_Negative,SCNLP_MC_Neutral,SCNLP_MC_Positive,SCNLP_MC_Very_Positive,TB_MC_Polarity,TB_MC_Subjectivity,VD_MC_Positive,VD_MC_Compound,VD_MC_Neutral,VD_MC_Negative
sarathi0812,Any surprises expected from Yes Bank results ? please update,2019-07-17 04:10:00,0.043415405956959995,0.4606020659668,0.45598854383598997,0.0322117273926,0.00778225684766,-0.1,0.4,0.535,0.7096,0.465,0.0
bharatpalla,looks like somewhere around 524 Cr profit to be coming.,2019-07-17 04:09:00,0.07843852891311,0.52542071444706,0.33621671625664,0.04857978775734,0.011344252625850001,0.0,0.0,0.403,0.6597,0.597,0.0
dileep423,Declared Q1 profit of 95 crores. EPS is 0.4 and NET NPA incresed from 1.86 to 2.91 percent.,2019-07-17 04:09:00,0.09002368597473,0.37849221949545003,0.28853962723001,0.18170225104012,0.06124221625969,0.0,0.0,0.146,0.4404,0.8540000000000001,0.0
Maheshtruevalue,tomorrow opening at 115 target 120-125-128.shorters run at 128-130-135 to cover their shorts,2019-07-17 04:09:00,0.015842473242669998,0.14417764294408,0.74662194431438,0.08646868063852,0.00688925886036,0.0,0.0,0.0,0.0,1.0,0.0
NvrSayNvr,share holding pattern. 10 percent dumped by FIIs & mutual funds and same picked up by retail investors,2019-07-17 04:09:00,0.03765487257676,0.15857062720864,0.23609339006616,0.48091085958734003,0.0867702505611,0.0,0.125,0.111,-0.128,0.754,0.136
MARKET_STATUS,There is nothing discounted. Only as and when bad news coming nd script price declining.,2019-07-17 04:08:00,0.13094714849552,0.52360838457673,0.19103754412848,0.12683604314277,0.027570879656490004,-0.3499999999999999,0.8333333333333333,0.0,-0.5644,0.737,0.263
BUSSINESSMAN,"Cnbc awaj misguide about infosys that results will be bad, I was holding two lots at 725 sold at 7/00 a lot profit now weeping.",2019-07-17 04:08:00,0.46195626634570003,0.41774957547729996,0.1010196913417,0.0055709139205,0.01370355291481,-0.6999999999999998,0.6666666666666666,0.099,-0.5423,0.6829999999999999,0.218
ayushi_ranawat,result declared 1100 cr profit..... superb result finally ..... big boom . be ready,2019-07-17 04:08:00,0.03819449657114,0.2542269032653,0.59686585001364,0.09678127922248,0.01393147092743,0.3,0.65,0.375,0.765,0.625,0.0
sijitendrasinghrocking,60% increase in gross npa qoq. pathetic numbers tomorrow it will be back to 90 or below,2019-07-17 04:08:00,0.11333457551143,0.5307529572458499,0.25610902213295,0.07458366024738,0.0252197848624,-0.3333333333333333,0.3333333333333333,0.1,-0.6705,0.606,0.294
the_novicetrader,"Q1 numbers will be out after market hours. But the whole point is about the capital infusion that s about to come, more than the numbers",2019-07-17 02:47:00,0.08119037639776,0.5035965645740399,0.29289469577037,0.09817036988825,0.02414799336959,0.35,0.45,0.0,0.0,1.0,0.0
Micky2511,One of my friend told me yesterday that Mukesh Ambani is going to purchase majority stake in Yes Bank and Yes Bank stock will touch 150/- in near future.,2019-07-17 02:47:00,0.1083228929398,0.56035382920425,0.23897781360671,0.07567833767778999,0.016667126571459998,0.05,0.2625,0.249,0.8225,0.7509999999999999,0.0
technicalschool,🤔🤔🤔 BIG FISH controlling the price @101. once 101 is crossed 110 will be suddenly touched.,2019-07-17 02:46:00,0.12582994493667,0.55932652538542,0.22759912331291,0.0618503383834,0.0253940679816,0.0,0.3,0.0,0.0,1.0,0.0
raje123123,It will boom after result 120 is my target.and tomorrow 140,2019-07-17 02:46:00,0.14993143366908998,0.5601643982136499,0.24415532901915,0.03355728053921,0.0121915585589,0.0,0.0,0.0,0.0,1.0,0.0
Shrey0744,"The buyer volume is getting increased , Seems the rally will be starting soon....!",2019-07-17 02:46:00,0.10028486217642,0.6053111707411999,0.21607918402092,0.059080702937629986,0.01924408012382,0.0,0.1,0.166,0.3382,0.8340000000000001,0.0
vijaynandwana9999,when will the result be announced . and where we can see it first?,2019-07-17 02:45:00,0.023263049032410003,0.16525101074628,0.68066666384323,0.11710479428861,0.013714482089459998,0.25,0.3333333333333333,0.0,0.0,1.0,0.0
ambansal,market has already digested all the negative news including suspected - ve q1 results. what all is left is upmove despite of - ve results.,2019-07-17 02:45:00,0.13700249839386,0.57727258441097,0.26480107387871,0.01307500939123,0.00784883392524,-0.15,0.2,0.0,-0.6808,0.789,0.211
hjujghhh,bye..bye..bye results is good few minutes to go 120 bye....bye....yes bank,2019-07-17 02:44:00,0.02407796839819,0.12141405694524005,0.58453151372551,0.23415060668227,0.03582585424878,0.25,0.35000000000000003,0.225,0.4404,0.775,0.0
dihama,SHP is out for June end. FPI and MFs - 50% to 40% from March end. Retail Investors -19% to 29%. Promoters and LIC -27% to 27%.,2019-07-17 02:43:00,0.07286849550206,0.44532871427458,0.36858342221757,0.08934038499828,0.02387898300751,0.0,0.0,0.0,0.0,1.0,0.0
damroo007,"es Bank Q1 profit may fall sharply,my target in yes bank is 90 to 85",2019-07-17 02:43:00,0.14394652351377,0.51387814215693,0.25969241970526,0.06272973940101001,0.01975317522304,0.0,0.0,0.301,0.6808,0.6990000000000001,0.0
chewbecca,Fund raising announcement will decide which way it goes. Results unlikely to effect the price.,2019-07-17 02:10:00,0.11836647401408,0.6333738828388199,0.19004500994756,0.04126711465745,0.01694751854209,-0.5,0.5,0.0,0.0,1.0,0.0
Madonnab1963,When a stock is news driven..no fundamentals will work..so if the sentiment is good it can break all resistance levels and same on downside also..so best is hedging,2019-07-17 02:10:00,0.02065330992361,0.17642555498989998,0.68830963487634,0.10629359985883,0.00831790035133,0.5666666666666667,0.34166666666666673,0.215,0.7269,0.725,0.06
H31,"Dear Friends, Amazing Q1 Result is going to be declared by the YES Bank. But and only buy heavily. The stock to test past glory in 1 year time frame......MadonnaB",2019-07-17 02:10:00,0.13126317971689,0.5455840418532101,0.17545881595346,0.10363343219959,0.044060530276839996,0.03750000000000002,0.6625,0.355,0.9045,0.645,0.0
peacock_1,🤔🤔Buyers will have winner winner chicken dinner. And sellers will have Ghacho gacho today.,2019-07-17 02:09:00,0.04198526420419,0.15068933433764,0.21859286092512,0.4486325927115201,0.14009994782152,-0.6,0.95,0.388,0.8225,0.612,0.0
suan7581,when is results announcement?? please opine. I am waiting eagerly.,2019-07-17 02:09:00,0.0378413941197,0.32208538587726,0.55853035510335,0.07035231599041,0.01119054890928,0.0,0.0,0.429,0.644,0.5710000000000001,0.0
Madonnab1963,Buy buy.Positive news com8ng st anytime.Yes bank will reach Rs.150 next week.Do nt buy at higher levels.,2019-07-17 02:09:00,0.20310781616804,0.60078144960998,0.16334522191232,0.01953967528734,0.01322583702231,0.125,0.25,0.064,0.0258,0.936,0.0
BBRK,market always surprise those who are sure for future ......,2019-07-17 02:09:00,0.0080014426028,0.045695795572849994,0.73276999787121,0.19976720079872,0.01376556315443,0.25,0.5069444444444444,0.355,0.5267,0.645,0.0
gampag,Madonna b is the most corrupt and fake boarder in money control .please b aware of him her or it whatever,2019-07-17 02:09:00,0.19702036903331,0.5755650910592299,0.20357454916986997,0.01434648877685,0.00949350196073,-0.0625,0.6875,0.101,-0.2648,0.75,0.14800000000000002
NewsToday,"breaking news, result will not declared today. Next date of unaudited result will be on 24 jul.",2019-07-17 02:08:00,0.05875365002727,0.45686938240572,0.43514813192599,0.03970218161738,0.00952665402364,0.0,0.0,0.0,0.0,1.0,0.0
KRBtheKING,"Dear Friends, After Q1 Result, YES Bank to test Rs. 155 in matte of few days. Mark my words.....MadonnaB",2019-07-17 02:07:00,0.24879740086104002,0.5375743587998,0.19164292204345998,0.012767505244970001,0.009217813050729998,-0.2,0.1,0.363,0.8455,0.637,0.0
stockst19,we will see 115 level tomorrow if not anything negative in results and down to 94 level again if show loss in results. that is why I sold half of my holding today with slight gain,2019-07-17 01:06:00,0.17952805598393998,0.55656725084772,0.22294529124810997,0.029350979353779998,0.011608422566440001,-0.19722222222222224,0.25555555555555554,0.157,0.6246,0.7859999999999999,0.057
basudebbanik,Never by any stock with 100% capacity in one shot. always deploy 50% and rest 50% will kept for average out.,2019-07-17 01:05:00,0.050676074764510005,0.5265698792042101,0.38528563567684004,0.0327260404438,0.004742369910640001,-0.15,0.4,0.0,0.0,1.0,0.0
123Investors_Paradise,Bepotitive is day dreaming and screaming out in pain?,2019-07-17 00:57:00,0.09668419897871,0.535634914083,0.30288876477483,0.047845488038089995,0.016946634125360002,0.0,0.0,0.0,-0.7096,0.5429999999999999,0.457
sanj_1234,At least it touch 108/110 tomorrow.....keep buying,2019-07-17 00:57:00,0.03629753661568,0.32914798075853,0.60198366231132,0.02735923999245,0.0052115803220200005,-0.3,0.4,0.0,0.0,1.0,0.0
Himanshu85,check this link https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/yesbank/YB and see the data available on the right hand side of the screen.. named action in the yes bank.,2019-07-17 00:50:00,0.01271849470321,0.023078175144910004,0.03675334672411,0.664392395082,0.26305758834577,0.2619047619047619,0.3452380952380953,0.219,0.7096,0.7809999999999999,0.0
sm_newbie,Read this news published by NDTV Profit. Today hike was due to results speculations.,2019-07-17 00:50:00,0.10410842137548999,0.51992201569165,0.25158009768784,0.09281679313603,0.031572672109,-0.125,0.375,0.182,0.4404,0.818,0.0
knath2017,Every Real investors are requested to keep calm and quiet. Do not show any aggression. We have to travel long and many months to cover our losses. Everyone like me is not so Rich to Buy on every low. We have a limited fund and we are in Big... ,2019-07-17 00:50:00,0.00824199634922,0.025717003862299997,0.16051086753707,0.70861759465344,0.09691253759797999,0.1392857142857143,0.39735449735449735,0.115,-0.5702,0.706,0.179
Iqbal_,hold for long-term tgt for 15 months is 420,2019-07-17 00:47:00,0.0464514294302,0.32244126661278,0.5204547731221,0.09502777928791,0.01562475154701,0.0,0.0,0.0,0.0,1.0,0.0
Bepoitive,sell in early morning tomorrow it will fall create new 52W low after results....,2019-07-17 00:46:00,0.12836493384666,0.57540428275407,0.24329400391968,0.040387807748,0.01254897173158,0.07878787878787878,0.3515151515151515,0.13,0.0,0.741,0.13
knath2017,Actual closing price showing much lower to last trade price due to price adjustment. Closing is near 106.40 but due to price adjustment rules of exchange it is 3% lower to actual price. I think due to this tomorrow Yes Bank may open around ... ,2019-07-17 00:44:00,0.11373314514286001,0.5488398650857701,0.23141483937935997,0.07629848176653999,0.02971366862547,-0.008333333333333331,0.27685185185185185,0.073,0.0387,0.838,0.09
cnbcbullettin,even if Q1 goes to a loss improvement in other efficiency parameters enough to take the value to 150 in a months time. and Q2 and Q3 onwards nonstop up move but slowly and in small percentages only. not to expect 300 in fy20. you can see 30... ,2019-07-16 20:51:00,0.11444913199814,0.64982782791155,0.20584202414154001,0.02213604176103,0.0077449741877400015,-0.135,0.5349999999999999,0.111,0.4215,0.855,0.034
mvt1427,"yes you are absolutely right, that`s y they increased it today,spead rumours",2019-07-16 20:51:00,0.0060753984822499996,0.011810341335819999,0.08141287360478,0.70847051458613,0.19223087199101999,0.2857142857142857,0.5357142857142857,0.348,0.5859,0.652,0.0
tk2,It could hit 110 tomorrow around result declaration but poor results and fund raising issues might drag it back to 95..,2019-07-16 20:50:00,0.29431310327747995,0.54952325015907,0.14116751169214,0.00845942232285,0.00653671254845,-0.16666666666666666,0.2236111111111111,0.0,-0.7579,0.745,0.255
MARKERT_MASTER,This stock has nothing to do with fundamentals.Something is cooking.Today I suggested for huge upmove but in my opinion it has again entered into danger zone may succumb to all gains if results not satisfactory.,2019-07-16 20:50:00,0.19963374147254,0.53794338209982,0.20785619353344,0.034917099495480004,0.01964958339872,0.4000000000000001,0.9,0.113,-0.5446,0.7140000000000001,0.173
mvt1427,"heard that RG has resigned,is it true?true? true? true",2019-07-16 20:50:00,0.05204301921177,0.54972682649747,0.34328091957681,0.046907379705690005,0.00804185500827,0.35,0.65,0.467,0.7303,0.5329999999999999,0.0
cnbcbullettin,prasanta21 is a speculator he doesn`t know abcd of a single company and share market behaviours,2019-07-16 20:45:00,0.10037174239727,0.50459734417211,0.26710501529087,0.09651080245218,0.03141509568756,-0.07142857142857142,0.21428571428571427,0.145,0.29600000000000004,0.855,0.0
scorpion77,"As I said in the morning, when people said it goes to 85, I cautioned that it would go all the way round. Slowly it moves towards 150 in short term. Fell  400 and trading below book value being fundamentally strong....good luck",2019-07-16 20:44:00,0.1296960690198,0.55166041653562,0.17845611080109,0.10999211652124999,0.03019528712224,-0.16666666666666666,0.3666666666666667,0.124,0.6597,0.8759999999999999,0.0
_SpTechTrade_,in my opinion we must follow SL 87 for TGT 200 in yes bank,2019-07-16 20:42:00,0.029524100667039997,0.3760290472792001,0.54671914059518,0.042816988256949996,0.0049107232016300005,0.0,0.0,0.172,0.4019,0.828,0.0
ayushi_ranawat,same old story 30-40 Rs fall then 10 rs upside where shorts take profits and take fresh shorts and fresh longs get trapped and then another 30-40Rs downside. lol . good and bad news comes out at perfect time,2019-07-16 20:35:00,0.25748784742394,0.60712297436923,0.11721358623068999,0.00855920552562,0.00961638645052,0.2555555555555556,0.4768518518518518,0.308,0.7906,0.529,0.162
spyapul,yes bank has clarified that they have not confirmed any OE investments... market is speculating... they have completely denied the news artical printed in economic times??,2019-07-16 20:34:00,0.10167588853588,0.571609709432,0.30326861948823,0.017353842691080004,0.006091939852819999,0.03333333333333333,0.5333333333333333,0.08900000000000001,-0.2151,0.7929999999999999,0.117
srimith,1st TGT achieved 105 revise stop loss to 99 yes bank will fly tomorrow,2019-07-16 15:29:00,0.10788014865961,0.5890163149438199,0.23575719542925,0.048811874840289995,0.01853446612703,0.8,0.9,0.14800000000000002,-0.2023,0.604,0.247
abhi_3883,tomorrow..massive selling will happen...just wait and watch...trap was laid ...,2019-07-16 15:29:00,0.010419575261680001,0.04905643839324,0.6948584610845501,0.22460683203470996,0.021058693225819998,0.0,0.0,0.0,0.0,1.0,0.0
gariya,read my all msg and like who cover shorts tomorrow 5%gap up,2019-07-16 15:29:00,0.025818771342290003,0.27098919027796997,0.63240585522494,0.06336034194763,0.00742584120716,0.0,0.0,0.185,0.3612,0.815,0.0
abhi_3883,tomorrow gap down opening for sure...today was trap laid...many got into it...,2019-07-16 15:29:00,0.031020245008069998,0.19410248243839004,0.35589611439595,0.3712729357721501,0.04770822238543,-0.1555555555555556,0.2888888888888889,0.0,-0.3182,0.8270000000000001,0.173
Truekiller,sell is coming on the way...this is just a hipe... tomorrow...just wait and watch,2019-07-16 15:28:00,0.09781399654855,0.29005424355785,0.16334395570996998,0.32421544232743,0.12457236185621001,0.0,0.0,0.0,0.0,1.0,0.0
paulp,definite upmove. expecting better result tomorrow.,2019-07-16 15:28:00,0.0463769347138,0.29740313172184996,0.50739764853438,0.1258785866577,0.022943698372269998,0.25,0.5,0.556,0.6124,0.444,0.0
gauravn3gi,buy yes bank target 150 and short term target is 120 buy now,2019-07-16 15:27:00,0.01793159639399,0.27980432390022997,0.6919295191508299,0.00864794196135,0.0016866185936,0.0,0.3,0.184,0.4019,0.816,0.0
